Qatlam (sm),Mexanik tarkib,DNS (%),Tuproq zichligi (g/cm³),pH,EC (mS/cm),N (mg/kg),P (mg/kg),K (mg/kg),Gumus (%),Mg (mg/kg),S (mg/kg),Zn (mg/kg),Mn (mg/kg),B (mg/kg),Fe (mg/kg),Cu (mg/kg),Mikroorganizmlar(CFU/g),Ekin
40-60,Yengil qum,22.7457151506002,1.3450556430525,6.69137563828971,1.10368075329238,151.319711781112,42.0710664800481,173.413625723503,2.17752147753531,80.0984907133213,29.4619672659242,27.2711548643049,148.951726459511,0.828713970261788,86.9250601323395,12.6145003701876,1259244,Kartoshka
0-20,Loy,30.4432186305269,1.18056475786878,6.03628124515314,1.3873863245382,180.675892856897,96.1794908116144,236.769633301527,2.9055285737422,153.055275732828,38.592995106958,30.4576036710723,84.8855362000386,0.856449787259315,164.046337784383,10.891902546334,158503714,Makkajo'xori
40-60,Qumoq,22.7020476004485,1.24561438193371,6.45755253046145,1.96276847286209,128.76817624038,36.4501878142812,105.066265662612,0.814136208233371,78.5590091512667,17.2538088662798,3.84812915818047,10.0403115457029,0.775895051685518,16.2812986614809,1.48202448591995,709132,Sabzi
0-20,Qumoq,24.6260226651083,1.13174692229907,6.26135198971528,1.18593666614482,82.9421004497365,65.4471697767969,167.499937382349,1.32998237990608,170.592796352443,15.4066755182299,43.7222307549481,134.385868520947,0.817675016319457,185.142610984433,19.1889761165109,14388499,Loviya
0-20,Qumoq,29.1781168792431,1.27365912212483,6.32295512078858,1.46068652483822,156.300125755025,62.1183286504617,256.278535899423,3.7647298574181,121.543089365141,27.4355993449388,42.2660704732502,102.332348054691,0.823550837177352,117.664448569481,8.38356751595418,296931184,Kartoshka
0-20,Loy,25.7533853914419,1.19341845242107,6.76321100186097,1.18230085765163,60.2237698714297,66.7571900010276,136.816295301069,1.89046334608953,173.118626695786,14.8894245272982,49.3321368646388,139.408465758125,0.871011786681457,196.57352430387,16.1873516219728,37628548,Loviya
0-20,Qumoq,30.6872701779056,1.20799368577541,7.5500813972716,1.51288568925079,24.00539961819,13.470679673517,141.550744562913,1.2852993863479,250.553029388261,14.2580150901969,61.7541119123814,298.795474503852,1.05290304394849,164.284641957241,16.0247386274731,,Bug'doy
40-60,Loy,30.3494548181523,1.40390088760303,7.64827228282399,3.73424944822217,18.2883681135587,12.5589298312642,127.104714221743,0.913473159570803,84.9403291696621,14.9918699199569,15.1207222142825,92.7022662850074,0.702287562688934,136.226100556233,15.488185716687,103461,Paxta
40-60,Qumoq,18.3369152780957,1.26704882106371,6.88945113756251,1.21931746672586,156.30333297068,,82.3372957153628,0.827959791493046,70.578103376647,22.7825617948189,1.73492835649694,11.1809807528715,0.757349620787262,14.1014881776248,1.35855467191764,223897,Sabzi
40-60,Qumoq,22.615580699684,1.46292541042075,6.55223936563121,1.31005196014916,76.2944920891108,56.2670327635819,85.2904302555822,1.57660103680679,143.918597123949,15.6233220232523,28.0435421347382,69.2057814893594,0.448909108135316,93.1311463005358,7.15353407613782,3024121,Loviya
20-40,Gill,29.7293980397594,1.36661839967015,8.09172845383771,2.79861912526699,24.6970702535851,20.6316482012344,120.951715906528,1.0880461842697,179.13733433273,10.0277192399988,35.6329374235323,97.9598840609924,0.577425374943088,179.372506190245,14.3250221014832,3370729,Paxta
20-40,Qumoq,23.2541409216,1.37317533610648,6.03906028225143,0.971229954675335,109.976025905646,69.9742977059132,173.538105329104,2.92597048502584,162.152455818096,26.9173602200063,22.3062715139805,151.285291534407,0.697857347968002,103.546729704113,11.491709511955,23771093,Kartoshka
20-40,Qumoq,28.2912195323525,1.39412694329603,7.52183787752648,2.01376657318597,24.7079459199026,17.9107141830086,124.730548218275,1.18237996655746,195.657579644099,14.9545356022765,49.7327219107501,125.947566489881,1.38220142705431,122.492521374313,14.7654878096773,24279961,Bug'doy
20-40,Loy,23.2622447075498,1.50378575870452,6.83855560777168,1.81091318688037,45.6819040970122,45.6017887618703,70.927552217515,1.2426977601029,137.373556967306,9.39538716350902,26.1392666867457,83.7092224855339,0.562449596895369,104.169645539596,2.14083775937174,794290,Loviya
0-20,Loy,28.5178430010252,1.22863679568978,6.61334864587942,1.13083236351697,131.774049632667,87.5453233790334,240.775078732919,1.58190856441942,127.457878966892,26.5904347572471,30.02518543711,123.904012430448,0.606302922526353,,12.4218809177369,75418625,Qalampir
20-40,Yengil qum,19.4801895360606,1.3992057573883,,1.77831848505642,108.291655184436,12.3895778395002,109.700532429655,0.480897613478662,62.5424035741024,20.6156968347701,1.86424619818399,10.0220422557157,0.473579088241954,13.103657605958,1.03544856037144,44569,Sabzi
40-60,Qumoq,23.5029865134062,1.38989939769049,6.33646509554212,1.93371994193778,74.3916976082516,38.5164795445334,109.763885173022,1.50004212094047,93.87873445859,12.036928293877,36.5428880146074,61.1937310870204,0.672039094530598,,4.43898962883838,364661,Loviya
40-60,Loy,22.9129324110864,1.50185925473328,7.37130104733163,2.99292476525742,20.5005030259266,17.6933540441015,110.551234491822,1.35784431260307,110.590448207299,10.1291487527678,35.976731939722,88.8475852308504,0.705475675114256,90.0893138440052,15.4294736872888,3647888,Paxta
40-60,Loy,23.9117885202615,1.42830018380054,6.34938965077279,1.36311302542235,109.666472472124,63.4748523670655,200.599024247551,1.43042738852172,91.2702422667497,20.066055492017,38.1813591293443,35.4409206208683,0.589919767704055,41.0591665864414,6.58485193826729,5410316,Qalampir
40-60,Qumoq,23.0432505666822,1.37182050913472,6.26280010845722,1.22479228367273,151.742426300556,70.7276992788648,142.947975647936,1.50862612694456,149.033187804644,28.8118462563022,33.9953418630576,156.958669528508,1.0796596366822,155.482852811661,15.5175091219916,4520493,Kartoshka
0-20,Gill,28.7198506721782,1.29742405659362,7.58721175936562,1.92180798285197,29.4711278309274,21.7591654667169,136.470793493944,1.32704386553286,207.497124033631,12.8802215254333,72.6765548351435,116.552068380099,1.27623617609166,203.778255528636,11.3811357658002,89034458,Bug'doy
40-60,Loy,24.5668997897479,1.31881143290208,7.15693216358982,1.64458563583787,89.149508914575,71.4895030168848,244.589130478941,2.31711012160914,144.285844886208,26.4920216566941,43.3380173338979,42.6826737266263,0.569540302547445,91.2498285785026,6.15035269753378,34137738,Makkajo'xori
20-40,Qumoq,21.174755965593,1.22149596798484,6.24048373124992,1.54583349321095,158.802967584952,44.8512483563927,177.942601826017,0.730134126512721,78.5466523847742,21.5251421881537,2.49121798229277,17.1718472792219,0.787432036774369,16.854263315254,1.62809921444557,507425,Sabzi
20-40,Loy,29.759368954656,1.34880052039082,7.77413427767666,1.47424586189424,15.5744279713401,15.5681551689413,138.968657926884,1.06430278447168,205.115428162282,13.4293594282301,56.8112796250941,277.469142971273,1.02212416367298,162.984175331617,16.1027800390108,38717659,Bug'doy
20-40,Qumoq,16.0048319365872,1.32463528912953,7.06664628478452,2.09210763805851,124.944222803087,28.0430074431596,66.8019934928548,0.502417742027776,65.9691491735713,6.5034116835497,,12.3212440342497,0.595458335107833,9.65722752590665,0.793772382166355,318144,Sabzi
20-40,Loy,19.1403109337175,1.57733585575253,6.48377474096114,1.50954730847889,83.3416999275079,53.212262432903,157.231550242499,1.25422968153845,72.6644130674124,6.37215440606835,14.1584374316453,24.1846077882499,0.567070149814867,70.8093278947829,7.12656551559241,288244,Qalampir
20-40,Loy,20.6781561765052,1.31351666325726,6.84992342679678,1.43423577480958,66.9677142503189,38.9095436945958,106.11940240264,0.77405528701149,104.63657312607,9.96118808152205,21.9792373991035,21.2496294329016,0.500894326250461,86.1835684539756,3.97326719519598,34721,Loviya
0-20,Qumoq,31.6733564929616,1.21854734809325,7.52672672715455,1.63309016466271,25.7144086041736,21.1941437838484,120.383330381733,1.19155027703903,198.944591623178,17.7960639737334,69.0990795653905,343.635776866361,0.961929223693001,198.647537281157,10.83996352839,32463306,Bug'doy
0-20,Yengil qum,31.8499787579221,1.31361402615416,6.6187662027159,2.2688676359152,27.3355860323236,19.9337411695951,138.692069377019,1.07353706407649,132.547900399521,16.2578765585426,42.0222021964617,92.3652187632126,0.958885047634471,133.119325698682,13.6186957566143,34100399,Paxta
40-60,Gill,25.1661534971684,1.40676847856138,6.69322069254317,1.01794395572291,98.3191603729902,79.6359388081521,205.80662453773,1.70630443017983,87.4983693819469,26.6674129723501,23.4567503318732,127.306487093733,0.5558407200806,111.214360697611,,2995576,Kartoshka
0-20,Yengil qum,29.1421314034044,1.24483878887421,7.58571051211792,2.00015613666986,24.983640143437,18.3634763618501,134.855018484444,1.28295415308863,185.574720543625,,30.6847232822153,87.6693557594661,0.947066407985942,108.440940946167,17.0689953797786,22156475,Paxta
40-60,Loy,28.3995537525184,1.34850453752829,6.5865685795512,1.30547377521703,159.183670680493,63.8881243070247,237.937544173042,2.01632552467892,104.259395850536,25.702006995855,37.1630759525306,133.785846191076,1.48223256375238,154.652222297407,8.88788699005906,38053787,Makkajo'xori
40-60,Qumoq,20.588533412729,1.46533582655822,6.5344693952889,1.37669695962519,118.840867397479,52.7956084264645,181.834297987936,1.38370397674533,146.896092455582,15.1682349913229,31.008244380077,68.045593501441,0.420182433450383,67.2095584075826,6.01759536808209,731464,Qalampir
0-20,Loy,30.0877998335423,1.35169107390828,7.71412638042309,3.30179386435533,28.2538202351439,21.2969995912094,148.471429127177,1.49297378296013,151.196528058635,13.396251861244,46.159087538441,108.654665087011,0.796960750744444,156.299367468828,9.17136833098694,25179729,Paxta
40-60,Yengil qum,24.2968280606144,1.47420339998975,6.35523460700395,1.4121666877442,156.330683689318,77.6234069648704,223.54800367082,2.1771342268765,92.0675735146075,25.5515424524261,24.3388134427222,92.7020888280111,0.453104508542713,145.310379257389,13.4350777030294,6040015,Kartoshka
0-20,Loy,28.4326073375111,1.14076918767988,6.79217467599502,1.38156233515561,136.115090460493,64.3650160110158,223.902513203315,1.63592084498488,139.461054382521,23.3681114990059,36.6766558332158,74.7456404761099,0.877882601812379,117.405469319604,11.8383667159017,46808349,Qalampir
20-40,Gill,25.2345637907527,1.54874079643711,7.37965478506211,1.5847158316291,120.874061547019,68.7235099328694,182.58005368122,1.7801489513287,134.949506555849,12.428116401407,41.238304213243,68.8759378328048,1.02157341400056,154.692103555813,14.6239919486266,13832851,Makkajo'xori
20-40,Loy,25.8887451462262,1.55842501501695,7.94646080215777,2.23302896424088,5.19301960953743,7.25304571568128,74.5152383829081,0.786345766112102,142.797395504897,10.4958804768932,,96.7864846073122,0.906697811682878,138.915678388796,8.73053109876887,132778,Bug'doy
20-40,Qumoq,22.8896134371811,1.30079064518683,6.76444978704097,1.73235695773842,95.6874755500249,21.4777232877609,167.124449904838,1.53576506114658,136.723239061282,16.6468484913217,28.7060113445918,123.262906974559,0.279108699149189,60.2002506109432,5.73092383131544,12920,Kartoshka
20-40,Loy,27.7603888409255,1.35956074493776,7.89039234488051,1.81936827303217,20.7764758764954,12.2063889215201,145.457178053131,1.26869445819624,208.224820773978,17.7145377222588,63.4392132264617,241.948729728195,1.55164679005621,181.629301988959,17.0929979433659,92592815,Bug'doy
20-40,Qumoq,21.9960454322718,1.39942017595218,7.06793175288848,1.59645483669834,84.4219130566418,35.4803216098717,144.772509583452,1.39088421990873,130.306947005239,11.3753918666215,27.8751701112507,83.3782300372101,0.439493075351491,52.7433590612951,5.52495784482934,58364,Qalampir
20-40,Qumoq,19.5092081085759,1.32322316091249,6.64633123197658,2.05208245884143,110.39412788569,37.8498262038836,154.082301192701,0.959013745160041,138.165720962551,16.1917548623739,31.3209742243218,49.1755108190952,0.454597644765741,77.2919167519248,8.78105733520136,113639,Qalampir
20-40,Loy,23.1764374317855,1.47828884304972,7.61689507109836,3.19171127777133,10.2260242525807,11.5545276721259,104.200457471294,1.1535200355165,80.3564598679203,12.7569001091408,30.4628135322295,56.1074101770951,0.491390538296578,49.9657936409321,3.95010032131655,133700,Paxta
0-20,Gill,25.0497004392159,1.26104914891153,6.77733227708747,3.47779621832534,23.5791680652717,18.3272484766054,113.249776308921,1.68162439144786,159.808050654334,14.3482528996244,30.0970751916421,85.9800162805438,0.970626321027126,140.920831705108,11.5623405757235,93262858,Paxta
20-40,Loy,21.5346110593868,1.46661419204131,6.88244015052421,1.90603913809824,30.7964046567755,51.733074784378,70.8708170757444,0.93457773947647,92.5390302028141,10.5575706227066,14.4263893593912,75.557607009786,0.444785021067978,56.5746509046683,10.4130016584966,50524,Loviya
20-40,Qumoq,22.3907905761494,1.50364951403683,8.11422970237219,2.39970115141774,9.16673971459876,7.13423553361362,107.270789042364,0.525965769162092,169.104372356701,9.24877238162011,34.0078620413832,47.2089629709834,0.703793267194296,82.084943684126,6.06262448769773,122950,Bug'doy
40-60,Yengil qum,25.6489490242452,1.32537127105252,6.58865364326945,1.55549115314084,157.322548285202,53.5290097530548,187.090551317893,1.77272742817926,137.790797460831,19.6178680517184,20.9245181470192,145.736048821113,0.719446821684314,85.1748249328814,15.2212963016666,1666954,Kartoshka
0-20,Qumoq,33.7579768744204,1.25414966310292,,3.09199716134847,29.6078270554856,20.6454498252746,121.355262247179,1.62117030518905,135.754222624474,16.0625104771598,28.5608024168536,127.054520886428,0.807787456644186,108.484069179684,19.2233062517348,87331109,Paxta
20-40,Qumoq,24.5707148829869,1.54985388627883,8.02015444278435,2.4556407005386,13.007540238278,4.40976803198392,107.65176267049,0.620309005955733,173.452756517222,11.0019657425774,49.3978899242102,109.355783076368,0.67803885424432,157.702725704541,15.8885897728308,85907,Bug'doy
40-60,Loy,29.5867306906299,1.53140771704262,7.03902330387465,3.46578124399483,14.7259538910424,16.7698192888145,117.215295665358,0.679681853129478,112.212267477416,11.5052630782681,31.3668765682422,61.8923088948903,0.705602484750338,130.986110732401,15.8044658420485,4955144,Paxta
20-40,Qumoq,20.7659420978562,1.28184455193055,6.46239019007968,1.70212339236002,175.828596849961,39.8914364018757,,1.24290358593611,87.8440887190328,23.3159698842657,2.65102024398136,10.0714491468734,0.555249590657828,15.4586567119759,2.6110637488415,845679,Sabzi
0-20,Loy,29.1833454372776,1.25443387627038,6.42879928190473,1.02831209987261,123.973657570718,96.6423370875008,259.399019274597,3.9953980993383,199.213197650258,30.5989899389172,31.6100926570342,172.027536990474,1.35241977834647,172.342584904304,19.4021400360095,164857836,Kartoshka
0-20,Qumoq,27.5232185724858,1.20300499374546,5.88654344012053,1.02454411067446,141.932485887527,50.474431659338,282.540742274763,3.08283453388972,185.410933311837,28.711563506273,44.9679369531309,193.338498642709,1.16996806686324,175.457894795372,14.900886679668,768704841,Kartoshka
20-40,Yengil qum,23.3183712275559,1.26541039380626,6.58403292295465,1.84045311054586,129.689348551655,52.2452021018126,210.385813703897,1.27343843937304,122.272559893319,19.936128643254,39.3591159476774,67.7883533007754,0.850288211405978,117.551253548486,9.4360002446539,5909489,Qalampir
20-40,Qum,22.3300276556991,1.49055046675995,7.51155418618121,2.04766086045725,14.816503465969,5.66212088033754,136.349636007633,0.529687683630639,101.240935956443,6.29952911679303,19.3434863442082,140.301775430975,1.14184876631003,140.894614992049,13.4785441988774,298888,Bug'doy
20-40,Loy,23.9489627746494,1.61884009528752,8.16680802419358,2.75713411617453,11.4666968774297,13.2776504281322,80.010610826772,0.441733920198731,75.2045922092961,13.6064475577045,25.456068551929,46.5137653829742,0.539386910290615,105.335385024158,6.69020567855655,775814,Paxta
0-20,Loy,29.7998837614871,1.20921982993503,7.09519735946478,1.0097850305634,22.5973234632193,11.5132828298123,142.620078415361,1.23530484795236,196.174589763173,18.512235566685,67.2557002882744,200.667632459769,1.81041156931294,230.145953102767,21.1758559216831,10904798,Bug'doy
40-60,Qumoq,22.1871774843421,1.36948039422421,6.65903637353388,1.65447723383909,143.790150119174,66.1269329724296,164.340109845812,1.82459487228759,126.536314630517,18.1334533471492,31.8423436143634,88.3529449864179,0.951739444362843,145.299709319844,13.6243048156765,1149000,Kartoshka
20-40,Loy,26.8752790282151,1.33602225527781,6.17835790524091,1.83911717302089,64.6908061583999,47.81187478418,166.422427986995,1.39158113885588,177.014416126419,12.0910362877664,40.4510537460714,108.147220310018,0.737254741449057,171.83006432533,7.99177299132555,95328352,Loviya
40-60,Loy,25.5391232582962,1.37415256816125,6.84519856748939,1.53589877670239,92.9333688559292,58.2009172342246,259.599668979756,1.98887884630652,136.793506801994,23.2567863187395,56.6916231035407,93.8326178848649,0.531591984768393,188.256769014486,16.2246644348067,23542873,Makkajo'xori
